13447:5477,22182,11404
13459:94383,2080,75051,107301,28837,22955,18148,6220,44972,3262
13464:38076,12051,74714,53936,48004,34209,120550,73176,37106,2999
13466:58658,51665,89461,84975,80156,79942,78383,71895,66688,64173
13467:98183,89426,60015,34838,123205,122893,99270,98914,82750,80575
13469:34537,115235,69707,24813,13513,102410,74525,73635,47108,35305
13470:55379,43638,27780,121582,89061,86168,80484,75694,60188,28070
13504:89993,80638,70762,4308,12968,63303,28862,123322,75190,70222
13506:64475,34660,32269,112356,82425,59234,19886,12588,114210,112200
13511:38513,89434,7761,58096,92031,87303,2065,12860,95242,79702
13525:96855,95709,95446,92317,9135,86935,85974,857,844,7926
13526:89441,72201,48512,14335,119908,82722,69485,60536,58647,53305
13530:72207,1592,14307,71212,98888,93073,82039,80282,75342,73786
13533:58315,101396,83976,106418,51206,21278,32737,64994,54512,52897
13534:42665,32975,13516
13535:991,5223,33953,15821,6907,13432,65439,57716,47656,35386
13564:87842,62341,45949,40193,37485,70800,114194,108759,32312,26413
13568:44901,63138,55247,49867,32986,35494,86884,86333,61489,26401
13584:69834,32712,83823,46681,32849,90176,36242,9024,103668,24631
13596:88536,59341,91726,51299,14306,122235,10503,9206,44314,22150
13602:85028,6396,47571,81226,46260,7481,53392,2384,15353,64909
13607:75437,66536,83923,77824,70379,57919,16402,13896,89764,65579
13613:87652,87119,84821,27411,25462,23301,115954,113904,9837,97192
13632:112863,45033,41527,37772,27596,112288,103347,99198,80684,54301
13633:75945,47497,102135,73492,77794,68727,15230,58122,34580,102416
13634:8161,79274,74222,45011,105713,55591,49128,19926,96566,9011
13643:5738,19062,15479
13657:81114,5145,1143,99022,88504,63024,509,29315,116134,108146
13665:9023,79589,120606,113807,9294,76775,66423,63334,62200,60859
13666:88536,59341,57331,17192,51299,122235,9206,61586,44314,40480
13696:94030,89461,84975,84606,80156,79942,78383,78205,77855,77252
13700:118903,70405,6352,872,65788,15650,13392,123170,111058,101890
13701:53291,48068,71132,49668,46784,66397,84596,63391,36596,111258
13710:84550,78216,76855,69983,49499,45288,44767,35399,29228,12655
13723:99985,98797,96046,9505,93358,90162,8983,87426,866,84744
13752:46738,7278,70522,60279,29649,104401,81721,70215,19327,409
13758:47488,108962,102505,28858,73780,6050,36735,76237,47301,18497
13761:932,7306,654,58,2668,17032,1065,354,301,98244
13770:92873,8883,7986,71640,6096,565,564,53455,5145,4966
13781:921,80287,51741
13782:52598,52540,17796,11990,110472,108158,55909,11476,77767,76200
13784:99904,99812,99785,99722,98329,98080,96863,9667,96279,96046
13806:59223,89048,27523,9806,65625,29183,9776,48536,85126,72133
13812:74485,62236,38076,27807,9207,89208,114846,10019,5955,93233
13813:49941,36490,113558,100765,89135,73861,69086,9610,90426,88581
13831:85282,2265,9613,55961,22966,58967,37546,3307,1730,6674
13835:8788,80629,72200,55900,34275,104032,65759,83675,81900,73137
13841:117327,11120,99296,99016,98801,97239,94582,93894,93089,8827
13871:84563,39638,28357,13331,82585,565,87714,76960,70953,59632
13876:99565,84859,78286,75492,74577,6850,61586,42102,104605,36656
13883:62425,54530,39808,93171,96234,52806,35896,34849,94598,68962
13884:83666,49584,31952,79378,122490,21476,64287,43030,39408,34537
13892:95077,65623,3946,119788,10521,87864,4891,36695,9537,91897
13893:34359,23399,81860,59975,40472,3173,12901,97371,74167,4087
13900:65625,8618,85872,70405,80078,122227,9806,100824,88352,872
13912:113386,105184,8218,2717,30736,93969,8476,83400,57734,43086
13918:24340,9629,2934,398,11644,8959,73971,6507,64732,6113
13924:89048,13392,16044,99927,85670,79250,67329,52504,108330,75294
13953:87141,81519,61581,44979,32773,18982,12216,68709,98732,80317
13956:44741,15947
13964:99862,99791,99726,99669,99365,99103,99090,98847,978,97099
13995:52498,119528,40211,3282,15078,27335,84220,83921,71422,64639
14014:89065,83046,55401,98442,59087,15248,26540,91791,76116,72271
14024:74803,74174,73453,67808,54956,448,18158,93665,73805,44290
14040:97,86552,84614,7010,53731,47453,4239,8364,80926,720
14056:4971,45018,9101,27367,69264,17910,73368,36183,79755,72110
14057:39970,109778,46011,86708,63318,55610,10913,108569,9364,90520
14058:9126,71761,87778,85273,49094,44519,29404,26355,119024,116700
14065:87860,78163,63392,17658,41034,25525,102760,37554,74862,71896
14068:63620,26826,24642,19406,80668,6544,733,14793,63358,47360
14069:73635,79270,65959,34537,43752,118641,84486,78795,66010,32000
14084:114446,75529,15588,64787,22969,20905,10976,48738,29484,87998
14087:92462,92188,8794,787,65161,64254,60865,55235,52829,41527
14088:81594,35169,101717,62071,88930,53917,32882,112291,14669,113748
14112:79544,71362,123322,108962,102505,87289,17121,971,77446,73635
14120:26645,117457,54093,81056,80799,65287,19639,79405,69345,120794
14128:1175,43848,90233,84,8259,810,803,8,78786,654
14139:62374,21981,118836,106503,89403,23457,65643,56435,16737,119483
14142:21465,121256,94148,90916,89538,86175,55755,30329,301,13163
14148:27473,17321,22155,37941,104490,58,47787,3884,29505,17
14151:101910,120,10015,80521,18758,14404,986,913,7585,680
14176:68864,57200,118694,32000,54093,19322,121547,98391,61414,56301
14210:96185,87499,64105,41279,118122,61337,58404,58183,33991,50033
14211:97765,97520,9742,16571,14433,64701,116847,94458,37452,79889
14219:65505,61052,113522,81090,73316,109442,57656,94030,91981,84606
14247:92086,63639,120457,9642,91597,86686,84429,80862,78496,77667
14293:91173,49777,16445,29096,17614,116226,112238,82993,63250,14850
14299:30313,27626,65844,57561,118068,112601,59250,53310,26605,24423
14314:19427,74937,54793,76781,73063,31051,25366,105077,80219,7836
14321:899,70,6450,57731,48,2162,1545,118878,1187,78283
14330:51752,112591,62769,95003,86457,60176,18098,8286,105757,12803
14336:71669,34939,54608,67753,24477,96123,95042,93096,92131,78302
14371:117328,76162,74978,73345,55147,120469,115591,106664,86941,80002
14386:36187,94915,58717,52219,182
14397:9113,90471,71160,17781,105085,95243,62334,59362,52371,45748
14407:69381,62207,36419,96230,94051,57052,51310,4838,32615,122734
14422:65532,11083
14436:30756,67634,47989,44993,37016,23060,118096,114985,85691,64741
14445:48438,43951,107130,98118,61672,25141,6149,9793,96912,84728
14446:99975,97179,83971,78008,74268,71032,4314,42060,41534,120248
14455:84585,18798,21729,12201,9881,97953,96828,95017,86814,85687
14470:59199,89048,87329,104828,66395,5280,93412,27134,106052,48536
14473:89048,122603,25839,1777,88856,86375,66857,57529,1311,66309
14509:83612,9958,64287,43030,96566,6678,95341,91639,90097,82853
14517:121966,37792,15638,55482,70167,67719,116102,10922,15947,8747
14522:37310,34231,20873,111336,110932,104052,99995,95614,95059,94929
14524:69692,63011,44950,24757,42745,115566,11540,106048,81288,55431
14536:72591,38368,9612,7484,47785,45719,88597,88577,76543,52007
14554:90238,78903,787,7655,7009,670,656,633,5602,55403
14568:79845,104241,97026,93026,55413,113514,98194,93108,44436,43382
14576:56161,92372,3548,34773,1272,23236,91061,71218,64894,65023
14582:73635,33407,14366,79844,65814,62724,44048,11168,77446,74937
14590:92727,97994,62019,41976,31419,87546,87189,31583,29716,14586
14591:52099,34514,119069,14824,96899,92261,65336,62717,117176,36475
14601:74319,37415,110399
14613:94216,73148,69434,56181,84450,62724,53802,13124,86017,84050
14619:42598,14462,84982,84912,70323,70069,69500,48165,3759,33210
14629:6453,56236,1097,598,3215,16941,14170,8735,24711,2026
14639:90348,58737,37648,24317,20455,114626,98578,97134,70644,66822
14652:83612,9958,9610,64287,48892,43030,96566,7581,6678,63172
14676:37797,32000,112800,86790,55287,114743,106640,69707,24813,102410
14681:8384,34039,40,54372,35722,32,29723,1465,13896,87631
14695:45712,41197,3358,20471,86539,86244,72466,92399,43035,12671
14697:89819,69627,50686,101463,69013,29421,117966,35579,33862,21483
14701:61337,58183,33991,95822,117343,82152,6748,61938,112162,97754
14712:109137,105750,84238,53749,22128,98259,60566,33824,13908,110760
14717:64085,48245,65094,95095,84612,39518,37342,104596,16370,88760
14719:28862,83612,40653,31397,32085,90545,86735,48640,35015,33407
14721:94237,76402,98174,60237,56139,16628,118377,112440,49095,34877
14737:99475,99341,30682,89447,72759,31914,52797,8836,49189,36573
14755:65288,94097,100787,117457,28887,102294,69834,32712,123322,91989
14759:69707,24813,102410,67831,58151,113331,105713,88790,84499,65959
14764:99096,9059,74558,659,542,47699,43007,31856,26841,24748
14767:47375,44738,34145,19489,13335,12548,9354,8454,105650,33562
14771:60647,99034,50591,6286,45901,94264,3846,117325,60077,20604
14776:54570,91973,86497,80682,38771,36509,21347,9777,80551,6475
14784:8894,98714,64370,606,106645,106202,7327,63295,53681,36941
14788:74937,73635,54793,58333,33407,16869,90860,100625,9837,51407
14791:85287,78407,25717,48340,61641,20594,18804,69656,34588,28302
14793:85146,7590,39924,25094,15484,8456,566,4588,42780,4131
14794:97182,8836,82331,25011,104202,104054,95341,90356,81430,8007
14822:9896,967,966,954,92656,9227,91480,91111,9106,8808
14824:82432,64238,5840,19794,121985,58531,46045,28957,9806,40880
14862:78930,35083,14669,110576,93766,90137,77069,76793,67392,65894
14863:83135,111259,96303,50491,48845,45174,36343,49309,98225,96198
14864:78895,3489,31694,12130,76218,67787,65534,33278,106015,92299
14865:65288,65437,106838,97129,22114,121618,99470,97783,91829,90349
14874:97754,95745,89450,74092,67458,47380,32287,31751,28883,19005
14879:71175,6678,33507,106011,28461,121950,96329,9009,83057,81308
14881:79526,71270,65610,53936,30670,60904,108567,54608,97833,70282
14883:93412,27134,106052,81013,66172,48360,6352,75190,70222,32055
14906:80690,117325,6491,9780,32030,112791,77296,93829,77787,33943
14924:33494,21411,17227,109112,87272,7387,98348,98981,96329,94270
14933:70997,55663,46200,119399,115394,58853,2547,9497,19697,19065
14934:62934,55774,74439,117498,109756,10102,79411,14798,50621,32628
14960:2162,18447,7637,7059,66,616,58789,50,43591,4187
14964:63684,115235,73635,63772,45680,13044,78574,114518,61160,55248
14967:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
14982:9163,31802,28858,78076,66566,39922,38922,37057,29711,20103
14992:90193,4374,101208,3196,120915,68099,62022,43116,88371,34936
15002:840,49843,47214,99231,79774,78950,52792,77433,68900,80710
15024:19240,45051,69258,39732,2490,91794,106206,97313,89272,73322
15025:86547,60549,56570,40281,92066,89180,78215,64486,563,44412
15027:84524,61757,38607,37248,90704,44776,17844,14174,119394,105004
15044:43959,119770,78175,15662,77626,42800,7851,56044,44290,23377
15066:22870,96247,88083,85654,79864,78110,54057,37448,82597,114958
15068:28282,84949,56759,84521,6006,90629,16529,90644,7911,28357
15073:76310,71015,118237,34383,6704,72021,70606,69051,39184,2969
15076:73296,14765,87966,83431,40690,36272,121709,121691,13147,111222
15079:65019,46338,120916,120283,82984,75425,60300,4885,44622,36792
15101:83226,6906,60771,5693,51244,45123,25066,2406
15104:73090,65411,96514,76828,43323,37247,339,122686,118580,107621
15106:94112,43028,96345,86112,84954,74955,52956,43946,42737,36051
15113:55485,63031,4940,41877,18981,16204,12810,1927,95797,5004
15131:86295,72051,6674,45926,35766,262,22966,18129,39390,81469
15135:97352,88328,8164,73472,681,43901,13390,13036,29918,117010
15166:12953,55272,94780,94214,89352,84543,79505,79349,78905,73417
15177:20901,116307,109197,49223,32534,49128,116962,114139,70655,96566
15178:99863,99125,41947,15715,110773,30688,19818,17029,75620,48648
15187:9902,96760,9453,931,8273,82531,82079,80385,76711,756
15189:542,9265,91473,8781,87067,82523,80476,8028,7620,76
15201:69485,51719,4708,46037,34182,27611,26729,123139,121913,10634
15207:79115,44812,112255,103139,45471,21216,45229,16957,13419,16539
15211:74125,73586,64462,61363,42126,28824,27173,119572,10594,99852
15214:57128,54907,96190,36758,22788,79792,60941,44104,28322,20046
15216:2614,102928,72545,47377,43005,28171,7624,37725,28244,500
15221:68949,6109,49954,43084,29447,16969,12486,22203,71118,14310
15224:60182,38328,112519,55540,23518,119750,101274,16227,95720,95342
15253:1312,87239,78626,22870,11817,39849,96247,94205,88083,79864
15278:42301,22468,119673,118823,77528,1950,98854,80673,35736,12222
15280:15085,113576,94383,82954,104346,41704,37917,30684,40558,44850
15288:59250,100791,9958,65625,85253,49127,101285,90356,8007,72133
15289:54959,94263,79849,45642,3316,2934,17529,10841,105369,101020
15297:99978,99974,950,931,9294,9272,92088,9199,9160,91343
15302:84036,48888,46611,32133,96917,40841,98624,94368,76686,50041
15303:17944,12597,69,38690,3440,1917,43327,93408,121818,84615
15308:96813,77589,49304,40641,38641,115169,114176,109929,109059,107572
15333:3195,31622,32261,66136,49625,114318,91107,86173,56551,54428
15340:54093,73635,35305,13044,90116,7942,107286,78574,114518,75607
15352:80613,55607,18466,111976,50590,29918,29381,12953,117010,48747
15357:67805,40463,32307,24363,2048,20355,4600,97437,95493,95326
15366:99044,28778,69345,120794,1035,14366,122025,121216,60956,75601
15375:116724,100432,45593,37864,96234,92000,87196,52806,35896,34849
15378:89303,45128,112536,42530,109307,63722,103414,72691,61655,49551
15380:66181,117317,25365,69899,46606,118607,114114,82590,7821,27732
15385:67831,85271,37904,34537,102380,66010,55030,31583,14395,115235
15388:84356,54286,31204,30608,52702,52589,49046,479,35653,100050
15394:7851,25281,103050,74926,6554,30859,12488,66377,33896,12337
15404:109960,48675,14566,18568,79684,14021,11518,885,97817,9531
15420:54608,95042,92131,69634,64867,45076,99296,97794,97239,94582
15421:97813,80767,50201,23387,84,834,803,8,726,616
15433:33653,110312,86514,88968,76480,71593,63481,28894,28790,104247
15434:25548,89365,52937,13442,34959,78910,48877,23050,20008,95248
15441:117827,112862,85795,81102,79709,7882,54635,48729,4707,46963
15442:97460,22745,119674,87889,98415,97576,92978,90189,79623,13032
15448:76017,5355,5103,4021,226,16763
15451:89559,47710,9462,59719,33231,106304,5614,55596,43685,43405
15469:83810,75721,45191,378,18705,8161,72627,43085,91800,4542
15470:9790,9761,9594,95581,7622,654,6475,5512,4671,42989
15476:94780,79505,71067,53071,52205,47237,24482,23928,2336,20157
15477:84928,74864,31873,32140,112254,10947,88971,82250,74409,66250
15495:71063,38688,14640,121210,97713,89467,87164,85927,8556,84634
15496:49530,28811,93202,832,79756,76253,58411,13542,58674,47489
15503:63303,98938,38599,31412,18105,82046,40517,113167,9279,75190
15524:99862,99791,99726,99669,99365,99103,99090,98847,978,97099
15525:33749,65814,44048,11168,73635,33407,9977,99244,87687,78851
15534:57959,15187,94998,58691,49915,16461,97820,7994,69424,45049
15551:29183,24150,90349,116000,8429,52065,4457,22898,102936,89048
15567:97754,95745,89450,74092,67458,47380,32287,31751,28883,19005
15587:111411,54390,89705,68348,4751,2656,36646,29442,6223,11270
15591:116688,93903,89611,113310,64559,43638,27780,121582,95292,95261
15599:85548,69412,74089,55647,43907,17642,80371,119055,79069,73049
15601:85126,28102,66395,5280,92132,9284,53346,51053,50168,116846
15604:105113,4046,98013,34905,7071,105093,81522,77306,51153,13142
15608:97006,81535,40975,35782,34204,31639,73959,73510,44507,110619
15609:21163,93698,90118,88260,74098,67157,61218,50235,49813,47295
15621:77498,39059,105659,6437,58144,43925,42420,22369,20368,17547
15625:94631,91973,86497,83867,80682,78655,74444,6852,49490,38771
15631:34973,118705
15640:95592,60780,83922,63407,45892,42805,40533,33454,30755,117373
15648:80231,34729,108560,85971,13174,10260,54394,25437,23848,20480
15654:79793,60155,49453,113329,37050,75929,59122,39451,110911,109987
15690:99372,97663,39946,36533,102514,61983,41089,37416,24111,17844
15715:986,97097,95360,9472,94,9227,8769,8514,849,82898
15724:36070,59711,26802,38177,67204,23333,8151,45996,58734,18157
15725:64076,91084,87555,36432,669,53563,46446,5283,48867,29985
15737:50395,115486,111767,82993,52735,16794,77952,48906,47791,26418
15752:74613,64439,43924,118119,34189,57909,9631,74657,87277,22302
15760:87062,57271,46430,106892,83815,77873,61207,23302,119199,114343
15773:87842,6510,6291,62341,45949,40193,37485,119016,70800,63706
15774:62489,16995,8712,7575,57922,55475,49571,49231,92692,91190
15782:114718,101536,116748,98769,90612,89482,78016,58768,55265,39482
15794:99475,99341,30682,289,2021,97607,90235,89447,73343,72759
15809:57567,20360,11612,93162,49064,40415,1784,87402,71669,34939
15835:27613,62147,4971,42444,89432,86787,83394,787,7843,69881
15857:89826,102070,96647,96255,93187,81999,67320,78672,58818,53242
15858:88599,68478,64620,53458,24584,18459,11589,103134,9403,66340
15860:9688,84392,57555,56651,41535,23950,1688,121599,118582,102039
15866:31873,82250,74409,57028,58315,101396,26321,121017,89261,88971
15882:110382,60647,43089,42541,29452,103695,104599,83928,65776,47322
15889:3357,18124,14031,104152,42792,31585,22849,17210,104867,70997
15890:32044,60959,113497,1202,28140,90275,8425,8108,74828,62394
15908:963,93286,931,9216,9010,88520,8660,8211,7945,79022
15914:7946,76182,50634,22689,15771,47979,104064,96120,91335,90852
15917:96310,69339,52859,4621,36319,33729,113176,106447,19957,15086
15918:95672,86474,8284,40150,37428,32176,25714,118060,114290,12291
15935:119388,108597,99556,76916,46091,29713,95850,9528,93060,8721
15940:97713,89467,87164,85927,84634,84577,71516,67055,58045,55984
15950:77190,30561,9758,83308,74363,71460,705,70394,69983,69078
15963:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
15977:39867,28224,104533,10155,97422,90976,87148,82486,82019,69339
15988:95944,95404,93334,91198,89793,88645,86015,85805,83357,82565
15999:120700,92399,75006,63308,51377,43035,14523,112758,104861,98927
16008:2767,16597,5860,52698,4075,12476,12117,71933,6783,4274
16017:54168,79456,38412,2204,52345,70,9375,78989,77406,669
16043:33884,31796,22870,10602,96247,88083,79864,60564,54057,41414
16065:95600,93558,37781,120986,102727,34122,93272,66827,28862,21455
16074:81,6916,93336,76183,74280,61929,54763,32569,11822,90254
16088:55248,13258,18199,92987,81096,46954,44813,40187,2437,22373
16093:97748,93821,918,7395,72091,68602,6705,66882,40424,30248
16097:80621,11884,13792,8631,76839,76380,69319,53953,35296,24237
16099:8983,3345,1966,11586,101795,98570,94899,72512,45492,7977
16112:34818,13124,11043,94509,55515,50349,44386,2722,15554,112562
16113:51,87652,87119,84821,27411,25462,115954,113904,110640,9837
16122:66827,30440,24799,21455,121982,82325,52620,20508,10019,28778
16132:97412,17384,99296,97239,94582,93894,93089,8827,86247,85120
16137:8463,7029,67289,55613,4930,4703,44712,43452,39332,3327
16141:34149,76916,120650,115812,99573,85677,12648,111840,6917,86944
16151:54530,39808,102999,40839,90860,48479,14366,79984,73347,51898
16167:119686,119674,56479,104599,10031,68218,59267,41331,27277,25776
16169:73426,52956,86147,30814,27829,19061,116995,9968,23962,9950
16185:10793,86489,42095,23365,1361,2070,107501,95406,83409,78145
16187:43608,37642,107800,118536,924,8725,84870,80690,76972,62851
16192:99734,9961,85292,45791,36401,23317,1989,19244
16217:9688,84392,57555,56651,41824,41535,35000,22533,1688,121599
16231:9688,84392,57555,56651,41535,23950,22533,1688,121599,118582
16233:9711,74178,7238,54061,41853,32659,44069,27041,52283,16926
16234:49335,36789,27970,115400,108386,96306,93266,33312,31933,113013
16256:98747,8988,67895,66853,64137,115205,96633,9419,88212,88019
16269:99016,98801,84131,79142,77902,67136,65865,65853,19255,109259
16277:54420,39415,90921,10597,83299,72699,22719,14628,55272,32644
16287:68318,56211,9262,5872,48188,26940,95115,69039,55599,51857
16292:67305,84239,5420,44422,19517,18033,14599,119941,6231,94030
16301:73951,33857,14709,18983,90012,85859,57931,44479,35954,31860
16302:89112,59609,53332,32515,8707,73296,14765,96515,83431,102000
16305:8454,89734,86743,83141,71490,24802,99016,98801,90275,8425
16309:9499,8645,73074,90109,77446,73635,5281,15803,17626,64256
16329:73934,56064,36201,122073,79570,73120,66202,43405,38644,28767
16330:89403,23457,101427,73792,69161,99828,93956,89184,81815,5792
16335:87058,4579,27188,122441,23030,76528,73635,55748,44663,85195
16337:1616,78913,67234,57004,10983,34196,28590,24225,8199,4995
16338:91443,85910,84117,82625,78550,53795,5049,44867,36420,35349
16352:72077,44962,12362,11599,101300,26748,13576,12536,10085,52603
16388:6411,59344,10288,24944,10601,6662,40513,21595,7899,74612
16411:73738,6584,114907,78494,40215,23642,118065,112598,96090,69263
16422:62422,86147,30814,19061,116995,9968,23962,7441,35781,9723
16447:43752,118641,54530,39808,29313,89048,78574,114518,17691,14594
16449:803,119264,14884,95752,92128,81,77346,690,45447,3752
16465:69563,97805,96771,9660,93909,92592,92306,90896,866,79657
16467:116508,5494,58063,51439,89549,88028,64116,49581,88596,48037
16474:78355,73404,4349,41778,41207,34971,30912,110711,10725,97754
16493:57500,24121,51111,36339,1749,99460,90083,90020,87639,3872
16495:36509,21347,95838,29774,9777,88364,84822,80551,60033,57067
16515:105272,4526,89725,67609,22745,119674,71233,70820,6286,45901
16522:63722,103414,82638,53607,3242,102284,50039,94774,90702,82758
16524:53002,22105,93719,67780,3152,26249,3307,94992,91181,65932
16525:67891,66205,80299,78893,73481,47463,46848,43991,117092,116397
16530:95516,37632,103384,42630,21477,117328,97455,88274,78714,65157
16532:115251,11435,68914,48413,37671,32244,2444,20159,98534,72059
16552:1703,8213,4456,48945,2357,14754,72010,52111,118197,105479
16553:75257,18638,42909,108056,34983,122705,98938,2763,19904,17392
16554:80646,75015,53512,43408,41488,33673,23417,119299,25777,62118
16568:13741,89007,80408,82170,61725,39499,29369,114888,9829,67362
16628:97861,73951,33857,22309,19428,67322,43247,13691,62920,32758
16639:2518,20006,82405,121550,86460,6665,18804,4784,4632,66755
16640:40053,90056,115699,77898,48161,32531,12401,97654,66482,23003
16641:73415,63486,108284,31692,37497,71556,96181,88492,76468,7188
16642:59616,38152,120631,99334,95780,89727,89571,86940,80740,77041
16643:64717,33494,28067,17227,113729,109112,88183,87272,87176,49111
16666:118783,7646,63242,95078,84927,74385,719,65613,55209,43753
16667:92621,30251,19824,18921,118577,79299,41526,55663,354,6814
16674:107977,64066,23685,57909,94073,89743,31134,28814,75607,58319
16679:94070,92717,83851,79442,73470,7157,710,65130,441,33979
16710:64286,29977,25013,12300,80117,104903,23299,74712,32153,15517
16714:30545,15410,64374,19293,71586,43623,65244,13691,107667,97618
16775:42440,120791,104391,10246,48208,1675,102096,67574,64,3041
16776:89135,69086,87598,104202,98775,97514,96887,96861,95573,94468
16796:19968,111867,10451,98942,96033,93727,86999,8016,7930,74806
16799:80532,75515,39685,99575,99986,99906,9881,97953,96828,95017
16812:99986,92360,44663,29332,13721,121608,105262,92584,68014,66564
16815:91951,87845,54277,122280,21457,72609,39009,94892,80360,79742
16833:337,77581,92129,83173,3250,28511,16881,62840,39936,11401
16838:30156,54234,24285,20477,95186,9068,82535,81388,67979,629
16839:90116,60209,59691,47912,47488,38071,28862,28287,20079,108962
16859:114572,101934
16860:77518,38974,98679,109245,66113,38566,13567,92491,6747,10093
16878:96313,96264,48621,16853,40422,40653,90545,73861,48640,116729
16887:39849,86516,67127,66967,56413,33054,122900,103656,97369,89403
16890:38572,110615,110572,102516,89935,76392,63592,60385,42041,40888
16896:50591,98900,98888,93073,87472,82039,80282,79200,78507,7816
16898:23768,96618,78387
16918:31227,2946,1131,8731,76647,36630,25103,22,19434,12670
16926:96779,89017,56836,55729,38358,27842,19625,85522,104070,48552
16929:78302,93162,49064,3509,8797,97579,7686,6165,4146,2549
16945:986,73,45544,116589,106836,95245,90149,83001,8187,6855
16954:85708,79080,63341,49420,17443,99122,96636,88509,84490,84484
16961:9061,52543,113456,65690,64731,59152,47695,2111,12694,104063
16980:55431,103857,61791,385,6245,60209,56462,51863,20985,2265
16983:100824,73074,97193,96287,69597,33591,20818,103356,88207,85022
16993:9224,78611,60546,57639,4038,22648,21401,18078,18443,113463
17006:102294,94774,90097,77682,57041,35384,31982,24033,20917,39518
17007:65625,122227,49127,88352,872,71933,69707,6832,65788,62193
17008:78626,11817,63284,1312,91483,46554,13360,9024,8355,80120
17020:48873,75536,73894,5695,33166,16537,87780,72072,52113,40685
17034:5217,82638,11349,43872,57331,112477,37192,13293,105078,85877
17053:8334,71651,5685,46027,25538,2176,1417,10611,95924,55960
17056:14366,12478,13124,108962,102505,86141,75119,57119,52472,114451
17074:95682,4639,4021,37082,1749,13696,102939
17079:91973,86497,80682,38771,18396,101779,45224,33621,28665,79646
17097:96497,95286,92369,88416,63502,42956,42663,42551,35825,22219
17099:34514,119069,52099,81199,39471,19902,62724,30928,26207,25007
17115:9112,25305,13576,97715,89677,8801,63821,38799,35597,121113
17116:87474,9277,84909,55429,47566,46408,32225,1131,86630,77615
17117:96317,15868,42009,94009,93839,59837,42803,105343,103525,7372
17118:119560,103171,92112,72974,37973,30060,112800,846,25738,65163
17147:84550,78216,76855,49499,45288,44767,39416,29228,24642,2028
17154:10983,28590,1616,24225,78913,67234,57004,24016,96877,78108
17158:97871,58196,542,21163,20432,84448,76635,7585,74752,64754
17159:67503,60899,35248,117430,93422,74831,73341,72706,54415,34098
17164:59036,118704,95402,97794,96472,9438,92603,84626,83493,73697
17165:9095,87631,1176,846,25738,96514,87674,76828,58462,48604
17178:92781,20769,111199
17191:8277,66564,119641,90127,63375,62098,48063,44479,38234,10793
17193:85001,73091,2506,16753,88772,54996,28544,30570,83219,8107
17195:80645,74586,25577,110014,86504,71203,91987,75971,58247,52184
17208:22801,74862,71896,35319,34088,3223,24644,48992,31619,15475
17241:96542,89502,56132,27255,24823,8590,59609,52205,32515,107278
17243:97794,92603,83493,73697,71786,35251,123196,12059,114083,95985
17251:97311,83789,57152,815,49007,4671,35041,26747,11539,106794
17254:84943,30771,105897,111262
17266:97754,95745,89450,74092,74056,70875,67458,66784,50382,47380
17267:47989,36371,68936,67450,59166,109913,66452,92030,24478,90652
17272:9958,94774,83612,60158,112551,33407,84207,65959,64287,50128
17278:9497,19697,19065,10285,78494,37182,26698,16726,107697,991
17279:95426,66671,1970,123258,8066,110350,89774,787,66118,5512
17285:5017,16882,93660,92461,74043,34165,33616,2366,60324,866
17297:83711,67806,112308,590,4208,3668,9793,89075,86555,72204
17328:109960,48675,79684,91639,82853,25162,115293,99157,94428,7689
17358:19322,26872,90287,98166,72414,60386,33021,97514,96887,96861
17363:73034,18836,64272,117189,84013,77671,42757,23574,102798,102440
17378:43006,89419,5292,15190,14255,1419
17412:92913,90856,87523,7160,63551,5287,508,44568,4194,3661
17415:28633,114719,103175,57775,109824,104678,74212,2674,2636,1777
17418:30941,1351,40013,104003,88331,83954,74525,54784,42075,3676
17440:49059,42375,2124,10937,76759,68326,54916,45527,117469,9881
17448:97351,96620,834,815,7669,69325,509,49343,4589,42479
17461:88708,62081,33539,78598,9855,97486,88066,70350,58248,53340
17473:93277,85570,8552,81206,5124,42798,33601,24624,114239,109882
17474:53429,81661,25842,42014,29173,3550,2292,84209,78966,78863
17475:79844,9837,74937,73635,54793,98193,93171,69824,50367,33407
17477:90205,84733,94397,35902,100453,87141,81519,61581,112770,54976
17484:89499,95159,8,7334,62433,6210,542,4993,4965,4650
17492:34537,43752,118641,115235,74525,73635,47108,35305,3117,13044
17499:98858,63712,50378,45611,3723,21279,15284,12929,104100
17513:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
17522:48003,10931,35482,82462,61586,40480,103978,67873,61249,4478
17528:102262,68227,34972,25469,18692,90154,78069,120219,103580,56475
17530:71044,11682,103899,92281,73319,25021,18160,1291,120459,21843
17547:49106,27499,18020,12253,27789,27284,21367,43989,33364,43417
17549:100590,337,92129,83173,3250,28511,16881,62840,39936,11401
17551:70955,44867,29623,59360,11952,96515,83431,63340,102000,95805
17556:61658,26162,1888,93353,8586,8453,81,70,3819,2700
17562:85230,49213,115771,73705,63282,41523,20240,123066,106613,10406
17576:98361,86887,18686,14203,74559,39127,3033,70142,92523,84043
17591:54442,17822,89928,61279,54606,5584,54989,4348,21439
17592:97407,89922,84854,57951,118569,95534,7851,72558,5188,99905
17606:71556,89208,96719,85718,72967,70954,48859,46897,16825,23112
17624:72133,18295,9806,59250,31152,100791,9958,92962,74817,65625
